JE_NO,EFF_DATE,ACCOUNT,AMOUNT,SOURCE,COMPANY,FY,Fabricated_JE,TYPE,ACCOUNT_DC
JE-615,2018-05-25,3193,6554.65,1,3,2018-05-01 – 2019-04-28,0,0,3193_D
JE-615,2018-05-25,1101,33919.46,1,3,2018-05-01 – 2019-04-28,0,0,1101_D
JE-615,2018-05-25,2194,-11236.7,1,3,2018-05-01 – 2019-04-28,0,0,2194_C
JE-615,2018-05-25,3117,-6554.65,1,3,2018-05-01 – 2019-04-28,0,0,3117_C
JE-616,2018-08-15,2180,-6134.89,7,9,2018-08-01 – 2019-07-28,0,0,2180_C
JE-616,2018-08-15,3107,6134.89,7,9,2018-08-01 – 2019-07-28,0,0,3107_D
JE-616,2018-08-15,2145,44491.42,7,9,2018-08-01 – 2019-07-28,0,0,2145_D
JE-616,2018-08-15,1113,-47876.14,7,9,2018-08-01 – 2019-07-28,0,0,1113_C
JE-616,2018-08-15,3104,47876.14,7,9,2018-08-01 – 2019-07-28,0,0,3104_D
JE-616,2018-08-15,1182,-44491.42,7,9,2018-08-01 – 2019-07-28,0,0,1182_C
JE-617,2018-06-18,3140,8420.58,7,1,2018-06-01 – 2019-05-28,0,0,3140_D
JE-617,2018-06-18,2192,-8420.58,7,1,2018-06-01 – 2019-05-28,0,0,2192_C
JE-617,2018-06-18,3209,-4626.06,7,1,2018-06-01 – 2019-05-28,0,0,3209_C
JE-617,2018-06-18,1124,4626.06,7,1,2018-06-01 – 2019-05-28,0,0,1124_D
JE-618,2019-01-04,1189,43035.17,3,5,2019-01-01 – 2020-12-28,0,0,1189_D
JE-618,2019-01-04,2161,-26978.07,3,5,2019-01-01 – 2020-12-28,0,0,2161_C
JE-618,2019-01-04,2255,26978.07,3,5,2019-01-01 – 2020-12-28,0,0,2255_D
JE-618,2019-01-04,2271,-43035.17,3,5,2019-01-01 – 2020-12-28,0,0,2271_C
JE-619,2019-09-03,3141,21080.83,2,4,2019-09-01 – 2020-08-28,0,0,3141_D
JE-619,2019-09-03,2133,40251.66,2,4,2019-09-01 – 2020-08-28,0,0,2133_D
JE-619,2019-09-03,2148,-40251.66,2,4,2019-09-01 – 2020-08-28,0,0,2148_C
JE-619,2019-09-03,3115,-21080.83,2,4,2019-09-01 – 2020-08-28,0,0,3115_C
JE-620,2019-08-29,2144,22015.55,4,3,2019-08-01 – 2020-07-28,0,0,2144_D
JE-620,2019-08-29,3137,30997.49,4,3,2019-08-01 – 2020-07-28,0,0,3137_D
JE-620,2019-08-29,2239,-30997.49,4,3,2019-08-01 – 2020-07-28,0,0,2239_C
JE-620,2019-08-29,2215,-22015.55,4,3,2019-08-01 – 2020-07-28,0,0,2215_C
JE-621,2019-03-19,1124,2701.13,5,5,2019-03-01 – 2020-02-28,0,0,1124_D
JE-621,2019-03-19,3139,-2701.13,5,5,2019-03-01 – 2020-02-28,0,0,3139_C
JE-621,2019-03-19,1188,35159.25,5,5,2019-03-01 – 2020-02-28,0,0,1188_D
JE-621,2019-03-19,2141,-35159.25,5,5,2019-03-01 – 2020-02-28,0,0,2141_C
JE-622,2019-03-15,3190,-36012.97,6,5,2019-03-01 – 2020-02-28,0,0,3190_C
JE-622,2019-03-15,1163,-8416.96,6,5,2019-03-01 – 2020-02-28,0,0,1163_C
JE-622,2019-03-15,2181,8416.96,6,5,2019-03-01 – 2020-02-28,0,0,2181_D
JE-622,2019-03-15,2175,36012.97,6,5,2019-03-01 – 2020-02-28,0,0,2175_D
JE-623,2019-07-11,2173,-21126.37,7,4,2019-07-01 – 2020-06-28,0,0,2173_C
JE-623,2019-07-11,1195,21126.37,7,4,2019-07-01 – 2020-06-28,0,0,1195_D
JE-623,2019-07-11,2284,-36147.82,7,4,2019-07-01 – 2020-06-28,0,0,2284_C
JE-623,2019-07-11,3186,-8182.37,7,4,2019-07-01 – 2020-06-28,0,0,3186_C
JE-623,2019-07-11,2245,8182.37,7,4,2019-07-01 – 2020-06-28,0,0,2245_D
JE-623,2019-07-11,2222,36147.82,7,4,2019-07-01 – 2020-06-28,0,0,2222_D
JE-624,2018-04-03,3134,34282.84,1,1,2018-04-01 – 2019-03-28,0,0,3134_D
JE-624,2018-04-03,2170,35628.76,1,1,2018-04-01 – 2019-03-28,0,0,2170_D
JE-624,2018-04-03,2167,-35628.76,1,1,2018-04-01 – 2019-03-28,0,0,2167_C
JE-624,2018-04-03,1154,-34282.84,1,1,2018-04-01 – 2019-03-28,0,0,1154_C
JE-625,2019-03-25,3105,3051.23,4,7,2019-03-01 – 2020-02-28,0,0,3105_D
JE-625,2019-03-25,3116,2014.09,4,7,2019-03-01 – 2020-02-28,0,0,3116_D
JE-625,2019-03-25,2213,-2014.09,4,7,2019-03-01 – 2020-02-28,0,0,2213_C
JE-625,2019-03-25,2234,-3051.23,4,7,2019-03-01 – 2020-02-28,0,0,2234_C
JE-626,2018-05-09,2222,-3568.84,7,8,2018-05-01 – 2019-04-28,0,0,2222_C
JE-626,2018-05-09,2273,3568.84,7,8,2018-05-01 – 2019-04-28,0,0,2273_D
JE-626,2018-05-09,2214,18693.9,7,8,2018-05-01 – 2019-04-28,0,0,2214_D
JE-626,2018-05-09,1121,-18693.9,7,8,2018-05-01 – 2019-04-28,0,0,1121_C
JE-627,2018-03-21,2151,-29054.23,3,5,2018-03-01 – 2019-02-28,0,0,2151_C
JE-627,2018-03-21,2289,40228.98,3,5,2018-03-01 – 2019-02-28,0,0,2289_D
JE-627,2018-03-21,3220,4962.09,3,5,2018-03-01 – 2019-02-28,0,0,3220_D
JE-627,2018-03-21,2231,29054.23,3,5,2018-03-01 – 2019-02-28,0,0,2231_D
JE-627,2018-03-21,3124,-4962.09,3,5,2018-03-01 – 2019-02-28,0,0,3124_C
JE-627,2018-03-21,3126,-40228.98,3,5,2018-03-01 – 2019-02-28,0,0,3126_C
JE-628,2019-03-27,3142,25786.78,6,6,2019-03-01 – 2020-02-28,0,0,3142_D
JE-628,2019-03-27,3216,42135.46,6,6,2019-03-01 – 2020-02-28,0,0,3216_D
JE-628,2019-03-27,3103,-25786.78,6,6,2019-03-01 – 2020-02-28,0,0,3103_C
JE-628,2019-03-27,2247,-42135.46,6,6,2019-03-01 – 2020-02-28,0,0,2247_C
JE-629,2019-09-09,3135,11967.96,7,9,2019-09-01 – 2020-08-28,0,0,3135_D
JE-629,2019-09-09,2259,-11967.96,7,9,2019-09-01 – 2020-08-28,0,0,2259_C
JE-630,2018-10-03,2202,-7815.78,2,1,2018-10-01 – 2019-09-28,0,0,2202_C
JE-630,2018-10-03,1112,-27554.54,2,1,2018-10-01 – 2019-09-28,0,0,1112_C
JE-630,2018-10-03,3179,46538.92,2,1,2018-10-01 – 2019-09-28,0,0,3179_D
JE-630,2018-10-03,3139,27554.54,2,1,2018-10-01 – 2019-09-28,0,0,3139_D
JE-630,2018-10-03,3145,7815.78,2,1,2018-10-01 – 2019-09-28,0,0,3145_D
JE-630,2018-10-03,2273,-46538.92,2,1,2018-10-01 – 2019-09-28,0,0,2273_C
JE-631,2018-04-26,2265,-22719.9,1,6,2018-04-01 – 2019-03-28,0,0,2265_C
JE-631,2018-04-26,2234,-31034.89,1,6,2018-04-01 – 2019-03-28,0,0,2234_C
JE-631,2018-04-26,3143,37197.48,1,6,2018-04-01 – 2019-03-28,0,0,3143_D
JE-631,2018-04-26,2248,22719.9,1,6,2018-04-01 – 2019-03-28,0,0,2248_D
JE-631,2018-04-26,2114,-37197.48,1,6,2018-04-01 – 2019-03-28,0,0,2114_C
JE-631,2018-04-26,2256,31034.89,1,6,2018-04-01 – 2019-03-28,0,0,2256_D
JE-632,2019-10-21,3178,32328.77,2,5,2019-10-01 – 2020-09-28,0,0,3178_D
JE-632,2019-10-21,2290,-41139.1,2,5,2019-10-01 – 2020-09-28,0,0,2290_C
JE-632,2019-10-21,2214,41139.1,2,5,2019-10-01 – 2020-09-28,0,0,2214_D
JE-632,2019-10-21,1178,32769.68,2,5,2019-10-01 – 2020-09-28,0,0,1178_D
JE-632,2019-10-21,2176,-32769.68,2,5,2019-10-01 – 2020-09-28,0,0,2176_C
JE-632,2019-10-21,2105,-32328.77,2,5,2019-10-01 – 2020-09-28,0,0,2105_C
JE-633,2019-12-17,1194,-20629.19,4,3,2019-12-01 – 2020-11-28,0,0,1194_C
JE-633,2019-12-17,1166,-19747.23,4,3,2019-12-01 – 2020-11-28,0,0,1166_C
JE-633,2019-12-17,1148,19747.23,4,3,2019-12-01 – 2020-11-28,0,0,1148_D
JE-633,2019-12-17,2278,20629.19,4,3,2019-12-01 – 2020-11-28,0,0,2278_D
JE-634,2018-06-08,2289,46688.19,1,4,2018-06-01 – 2019-05-28,0,0,2289_D
JE-634,2018-06-08,2120,-11982.75,1,4,2018-06-01 – 2019-05-28,0,0,2120_C
JE-634,2018-06-08,1128,-46688.19,1,4,2018-06-01 – 2019-05-28,0,0,1128_C
JE-634,2018-06-08,2255,11982.75,1,4,2018-06-01 – 2019-05-28,0,0,2255_D
JE-635,2018-04-22,2274,-41574.65,1,6,2018-04-01 – 2019-03-28,0,0,2274_C
JE-635,2018-04-22,3116,41574.65,1,6,2018-04-01 – 2019-03-28,0,0,3116_D
JE-636,2018-08-14,3190,-34129.76,2,7,2018-08-01 – 2019-07-28,0,0,3190_C
JE-636,2018-08-14,2213,-40384.35,2,7,2018-08-01 – 2019-07-28,0,0,2213_C
JE-636,2018-08-14,2262,24364.09,2,7,2018-08-01 – 2019-07-28,0,0,2262_D
JE-636,2018-08-14,1121,34129.76,2,7,2018-08-01 – 2019-07-28,0,0,1121_D
JE-636,2018-08-14,3222,-24364.09,2,7,2018-08-01 – 2019-07-28,0,0,3222_C
JE-636,2018-08-14,2223,40384.35,2,7,2018-08-01 – 2019-07-28,0,0,2223_D
JE-637,2019-06-27,2267,9278.96,2,1,2019-06-01 – 2020-05-28,0,0,2267_D
JE-637,2019-06-27,1151,41336.39,2,1,2019-06-01 – 2020-05-28,0,0,1151_D
JE-637,2019-06-27,3170,-9278.96,2,1,2019-06-01 – 2020-05-28,0,0,3170_C
JE-637,2019-06-27,1132,-41336.39,2,1,2019-06-01 – 2020-05-28,0,0,1132_C
JE-638,2019-11-17,2182,47549.25,1,1,2019-11-01 – 2020-10-28,0,0,2182_D
JE-638,2019-11-17,1130,-32014.81,1,1,2019-11-01 – 2020-10-28,0,0,1130_C
JE-638,2019-11-17,3163,32014.81,1,1,2019-11-01 – 2020-10-28,0,0,3163_D
JE-638,2019-11-17,2182,-47549.25,1,1,2019-11-01 – 2020-10-28,0,0,2182_C
JE-639,2019-12-28,3220,39513.63,1,3,2019-12-01 – 2020-11-28,0,0,3220_D
JE-639,2019-12-28,3125,-39513.63,1,3,2019-12-01 – 2020-11-28,0,0,3125_C
JE-639,2019-12-28,3189,49684.13,1,3,2019-12-01 – 2020-11-28,0,0,3189_D
JE-639,2019-12-28,2236,-49684.13,1,3,2019-12-01 – 2020-11-28,0,0,2236_C
JE-640,2018-02-16,2231,-46195.06,7,3,2018-02-01 – 2019-01-28,0,0,2231_C
JE-640,2018-02-16,2283,46195.06,7,3,2018-02-01 – 2019-01-28,0,0,2283_D
JE-641,2018-05-19,1177,31531.31,3,5,2018-05-01 – 2019-04-28,0,0,1177_D
JE-641,2018-05-19,1100,-31531.31,3,5,2018-05-01 – 2019-04-28,0,0,1100_C
JE-642,2019-06-19,2133,22901.35,5,2,2019-06-01 – 2020-05-28,0,0,2133_D
JE-642,2019-06-19,2220,-22901.35,5,2,2019-06-01 – 2020-05-28,0,0,2220_C
JE-642,2019-06-19,1172,30272.42,5,2,2019-06-01 – 2020-05-28,0,0,1172_D
JE-642,2019-06-19,1187,-42121.39,5,2,2019-06-01 – 2020-05-28,0,0,1187_C
JE-642,2019-06-19,1151,42121.39,5,2,2019-06-01 – 2020-05-28,0,0,1151_D
JE-642,2019-06-19,1166,-30272.42,5,2,2019-06-01 – 2020-05-28,0,0,1166_C
JE-643,2019-10-17,2225,17613.53,7,4,2019-10-01 – 2020-09-28,0,0,2225_D
JE-643,2019-10-17,1116,11393.84,7,4,2019-10-01 – 2020-09-28,0,0,1116_D
JE-643,2019-10-17,3180,-25260.31,7,4,2019-10-01 – 2020-09-28,0,0,3180_C
JE-643,2019-10-17,2219,-17613.53,7,4,2019-10-01 – 2020-09-28,0,0,2219_C
JE-643,2019-10-17,3108,25260.31,7,4,2019-10-01 – 2020-09-28,0,0,3108_D
JE-643,2019-10-17,2183,-11393.84,7,4,2019-10-01 – 2020-09-28,0,0,2183_C
JE-644,2018-02-11,1129,7603.83,4,4,2018-02-01 – 2019-01-28,0,0,1129_D
JE-644,2018-02-11,1155,-30535.84,4,4,2018-02-01 – 2019-01-28,0,0,1155_C
JE-644,2018-02-11,2121,30535.84,4,4,2018-02-01 – 2019-01-28,0,0,2121_D
JE-644,2018-02-11,2261,-7603.83,4,4,2018-02-01 – 2019-01-28,0,0,2261_C
JE-645,2019-06-21,3170,-3953.7,3,2,2019-06-01 – 2020-05-28,0,0,3170_C
JE-645,2019-06-21,2295,3953.7,3,2,2019-06-01 – 2020-05-28,0,0,2295_D
JE-646,2018-09-25,2200,20332.0,4,1,2018-09-01 – 2019-08-28,0,0,2200_D
JE-646,2018-09-25,3187,-20332.0,4,1,2018-09-01 – 2019-08-28,0,0,3187_C
JE-646,2018-09-25,3201,-8779.09,4,1,2018-09-01 – 2019-08-28,0,0,3201_C
JE-646,2018-09-25,1144,8779.09,4,1,2018-09-01 – 2019-08-28,0,0,1144_D
JE-646,2018-09-25,1129,12040.67,4,1,2018-09-01 – 2019-08-28,0,0,1129_D
JE-646,2018-09-25,3226,-12040.67,4,1,2018-09-01 – 2019-08-28,0,0,3226_C
JE-647,2018-06-08,3217,41903.73,6,5,2018-06-01 – 2019-05-28,0,0,3217_D
JE-647,2018-06-08,2108,47326.27,6,5,2018-06-01 – 2019-05-28,0,0,2108_D
JE-647,2018-06-08,3176,-47326.27,6,5,2018-06-01 – 2019-05-28,0,0,3176_C
JE-647,2018-06-08,2166,-41903.73,6,5,2018-06-01 – 2019-05-28,0,0,2166_C
JE-648,2018-11-14,2253,24314.58,6,4,2018-11-01 – 2019-10-28,0,0,2253_D
JE-648,2018-11-14,2171,18687.97,6,4,2018-11-01 – 2019-10-28,0,0,2171_D
JE-648,2018-11-14,1100,-24314.58,6,4,2018-11-01 – 2019-10-28,0,0,1100_C
JE-648,2018-11-14,1119,-18687.97,6,4,2018-11-01 – 2019-10-28,0,0,1119_C
JE-649,2018-06-05,3187,-21671.29,5,3,2018-06-01 – 2019-05-28,0,0,3187_C
JE-649,2018-06-05,2222,-25720.09,5,3,2018-06-01 – 2019-05-28,0,0,2222_C
JE-649,2018-06-05,1191,21671.29,5,3,2018-06-01 – 2019-05-28,0,0,1191_D
JE-649,2018-06-05,1150,25720.09,5,3,2018-06-01 – 2019-05-28,0,0,1150_D
JE-649,2018-06-05,3220,-38679.21,5,3,2018-06-01 – 2019-05-28,0,0,3220_C
JE-649,2018-06-05,2254,38679.21,5,3,2018-06-01 – 2019-05-28,0,0,2254_D
JE-650,2019-12-26,3215,-39381.71,2,9,2019-12-01 – 2020-11-28,0,0,3215_C
JE-650,2019-12-26,2274,39381.71,2,9,2019-12-01 – 2020-11-28,0,0,2274_D
JE-651,2018-12-15,2100,-42970.35,4,2,2018-12-01 – 2019-11-28,0,0,2100_C
JE-651,2018-12-15,2244,42970.35,4,2,2018-12-01 – 2019-11-28,0,0,2244_D
JE-651,2018-12-15,3172,-12724.79,4,2,2018-12-01 – 2019-11-28,0,0,3172_C
JE-651,2018-12-15,3222,12724.79,4,2,2018-12-01 – 2019-11-28,0,0,3222_D
JE-652,2018-12-28,2117,-30440.19,6,7,2018-12-01 – 2019-11-28,0,0,2117_C
JE-652,2018-12-28,3208,36879.11,6,7,2018-12-01 – 2019-11-28,0,0,3208_D
JE-652,2018-12-28,2191,-36879.11,6,7,2018-12-01 – 2019-11-28,0,0,2191_C
JE-652,2018-12-28,3126,30440.19,6,7,2018-12-01 – 2019-11-28,0,0,3126_D
JE-653,2019-01-23,2108,3464.35,3,4,2019-01-01 – 2020-12-28,0,0,2108_D
JE-653,2019-01-23,3203,-3464.35,3,4,2019-01-01 – 2020-12-28,0,0,3203_C
JE-654,2018-09-13,3222,-14889.44,6,7,2018-09-01 – 2019-08-28,0,0,3222_C
JE-654,2018-09-13,1177,-13600.6,6,7,2018-09-01 – 2019-08-28,0,0,1177_C
JE-654,2018-09-13,3113,2366.34,6,7,2018-09-01 – 2019-08-28,0,0,3113_D
JE-654,2018-09-13,3196,-2366.34,6,7,2018-09-01 – 2019-08-28,0,0,3196_C
JE-654,2018-09-13,2275,14889.44,6,7,2018-09-01 – 2019-08-28,0,0,2275_D
JE-654,2018-09-13,3161,13600.6,6,7,2018-09-01 – 2019-08-28,0,0,3161_D
JE-655,2018-05-28,2138,12619.61,3,6,2018-05-01 – 2019-04-28,0,0,2138_D
JE-655,2018-05-28,2194,-35872.72,3,6,2018-05-01 – 2019-04-28,0,0,2194_C
JE-655,2018-05-28,2167,35872.72,3,6,2018-05-01 – 2019-04-28,0,0,2167_D
JE-655,2018-05-28,2161,-12619.61,3,6,2018-05-01 – 2019-04-28,0,0,2161_C
JE-656,2018-12-22,2119,20772.17,7,9,2018-12-01 – 2019-11-28,0,0,2119_D
JE-656,2018-12-22,3136,-20772.17,7,9,2018-12-01 – 2019-11-28,0,0,3136_C
JE-656,2018-12-22,2168,-19643.31,7,9,2018-12-01 – 2019-11-28,0,0,2168_C
JE-656,2018-12-22,3138,19643.31,7,9,2018-12-01 – 2019-11-28,0,0,3138_D
JE-657,2019-08-02,3215,-30847.53,5,1,2019-08-01 – 2020-07-28,0,0,3215_C
JE-657,2019-08-02,2247,11397.56,5,1,2019-08-01 – 2020-07-28,0,0,2247_D
JE-657,2019-08-02,1115,-11397.56,5,1,2019-08-01 – 2020-07-28,0,0,1115_C
JE-657,2019-08-02,3219,30847.53,5,1,2019-08-01 – 2020-07-28,0,0,3219_D
JE-657,2019-08-02,2233,-46072.15,5,1,2019-08-01 – 2020-07-28,0,0,2233_C
JE-657,2019-08-02,2230,46072.15,5,1,2019-08-01 – 2020-07-28,0,0,2230_D
JE-658,2018-09-02,3114,44646.61,4,7,2018-09-01 – 2019-08-28,0,0,3114_D
JE-658,2018-09-02,2131,-44646.61,4,7,2018-09-01 – 2019-08-28,0,0,2131_C
JE-659,2019-09-03,3173,-40350.6,4,5,2019-09-01 – 2020-08-28,0,0,3173_C
JE-659,2019-09-03,1141,40350.6,4,5,2019-09-01 – 2020-08-28,0,0,1141_D
JE-660,2018-07-05,1105,30850.15,2,5,2018-07-01 – 2019-06-28,0,0,1105_D
JE-660,2018-07-05,3196,-30850.15,2,5,2018-07-01 – 2019-06-28,0,0,3196_C
JE-661,2019-12-17,3159,-18052.0,1,9,2019-12-01 – 2020-11-28,0,0,3159_C
JE-661,2019-12-17,2264,18052.0,1,9,2019-12-01 – 2020-11-28,0,0,2264_D
JE-662,2019-10-21,2277,-11509.35,3,4,2019-10-01 – 2020-09-28,0,0,2277_C
JE-662,2019-10-21,2137,11509.35,3,4,2019-10-01 – 2020-09-28,0,0,2137_D
JE-663,2019-03-10,2206,-48613.14,2,8,2019-03-01 – 2020-02-28,0,0,2206_C
JE-663,2019-03-10,2261,-6735.63,2,8,2019-03-01 – 2020-02-28,0,0,2261_C
JE-663,2019-03-10,1158,6735.63,2,8,2019-03-01 – 2020-02-28,0,0,1158_D
JE-663,2019-03-10,2108,36953.21,2,8,2019-03-01 – 2020-02-28,0,0,2108_D
JE-663,2019-03-10,3186,48613.14,2,8,2019-03-01 – 2020-02-28,0,0,3186_D
JE-663,2019-03-10,3178,-36953.21,2,8,2019-03-01 – 2020-02-28,0,0,3178_C
JE-664,2018-02-18,2298,-37682.46,5,6,2018-02-01 – 2019-01-28,0,0,2298_C
JE-664,2018-02-18,2209,-25042.21,5,6,2018-02-01 – 2019-01-28,0,0,2209_C
JE-664,2018-02-18,2104,-25621.09,5,6,2018-02-01 – 2019-01-28,0,0,2104_C
JE-664,2018-02-18,3119,25042.21,5,6,2018-02-01 – 2019-01-28,0,0,3119_D
JE-664,2018-02-18,1188,25621.09,5,6,2018-02-01 – 2019-01-28,0,0,1188_D
JE-664,2018-02-18,2234,37682.46,5,6,2018-02-01 – 2019-01-28,0,0,2234_D
JE-665,2018-12-18,2274,37724.79,1,7,2018-12-01 – 2019-11-28,0,0,2274_D
JE-665,2018-12-18,2150,-37724.79,1,7,2018-12-01 – 2019-11-28,0,0,2150_C
JE-666,2019-07-01,3160,-43737.01,7,5,2019-07-01 – 2020-06-28,0,0,3160_C
JE-666,2019-07-01,1123,15154.59,7,5,2019-07-01 – 2020-06-28,0,0,1123_D
JE-666,2019-07-01,2204,43199.33,7,5,2019-07-01 – 2020-06-28,0,0,2204_D
JE-666,2019-07-01,1157,43737.01,7,5,2019-07-01 – 2020-06-28,0,0,1157_D
JE-666,2019-07-01,2275,-15154.59,7,5,2019-07-01 – 2020-06-28,0,0,2275_C
JE-666,2019-07-01,3202,-43199.33,7,5,2019-07-01 – 2020-06-28,0,0,3202_C
JE-667,2018-12-23,3135,20166.3,3,7,2018-12-01 – 2019-11-28,0,0,3135_D
JE-667,2018-12-23,2120,16175.47,3,7,2018-12-01 – 2019-11-28,0,0,2120_D
JE-667,2018-12-23,2126,-32269.71,3,7,2018-12-01 – 2019-11-28,0,0,2126_C
JE-667,2018-12-23,3110,-20166.3,3,7,2018-12-01 – 2019-11-28,0,0,3110_C
JE-667,2018-12-23,3177,32269.71,3,7,2018-12-01 – 2019-11-28,0,0,3177_D
JE-667,2018-12-23,2233,-16175.47,3,7,2018-12-01 – 2019-11-28,0,0,2233_C
JE-668,2018-05-18,3188,-31998.0,7,1,2018-05-01 – 2019-04-28,0,0,3188_C
JE-668,2018-05-18,1184,33482.83,7,1,2018-05-01 – 2019-04-28,0,0,1184_D
JE-668,2018-05-18,2169,47295.1,7,1,2018-05-01 – 2019-04-28,0,0,2169_D
JE-668,2018-05-18,2114,-33482.83,7,1,2018-05-01 – 2019-04-28,0,0,2114_C
JE-668,2018-05-18,1143,-47295.1,7,1,2018-05-01 – 2019-04-28,0,0,1143_C
JE-668,2018-05-18,2102,31998.0,7,1,2018-05-01 – 2019-04-28,0,0,2102_D
JE-669,2018-01-24,2180,-45451.32,3,5,2018-01-01 – 2019-12-28,0,0,2180_C
JE-669,2018-01-24,3153,-36581.17,3,5,2018-01-01 – 2019-12-28,0,0,3153_C
JE-669,2018-01-24,3218,7771.67,3,5,2018-01-01 – 2019-12-28,0,0,3218_D
JE-669,2018-01-24,3188,36581.17,3,5,2018-01-01 – 2019-12-28,0,0,3188_D
JE-669,2018-01-24,3120,45451.32,3,5,2018-01-01 – 2019-12-28,0,0,3120_D
JE-669,2018-01-24,1139,-7771.67,3,5,2018-01-01 – 2019-12-28,0,0,1139_C
JE-670,2018-01-10,1198,33366.77,2,1,2018-01-01 – 2019-12-28,0,0,1198_D
JE-670,2018-01-10,2142,23392.29,2,1,2018-01-01 – 2019-12-28,0,0,2142_D
JE-670,2018-01-10,1174,-23392.29,2,1,2018-01-01 – 2019-12-28,0,0,1174_C
JE-670,2018-01-10,1162,-49197.07,2,1,2018-01-01 – 2019-12-28,0,0,1162_C
JE-670,2018-01-10,3173,49197.07,2,1,2018-01-01 – 2019-12-28,0,0,3173_D
JE-670,2018-01-10,3196,-33366.77,2,1,2018-01-01 – 2019-12-28,0,0,3196_C
JE-671,2019-04-11,1197,19780.63,2,7,2019-04-01 – 2020-03-28,0,0,1197_D
JE-671,2019-04-11,3149,10248.73,2,7,2019-04-01 – 2020-03-28,0,0,3149_D
JE-671,2019-04-11,2236,-19780.63,2,7,2019-04-01 – 2020-03-28,0,0,2236_C
JE-671,2019-04-11,2135,-10248.73,2,7,2019-04-01 – 2020-03-28,0,0,2135_C
JE-672,2018-06-15,3157,35259.6,7,7,2018-06-01 – 2019-05-28,0,0,3157_D
JE-672,2018-06-15,2267,-4338.74,7,7,2018-06-01 – 2019-05-28,0,0,2267_C
JE-672,2018-06-15,1171,-35259.6,7,7,2018-06-01 – 2019-05-28,0,0,1171_C
JE-672,2018-06-15,3220,4338.74,7,7,2018-06-01 – 2019-05-28,0,0,3220_D
JE-673,2018-03-29,1129,-5484.0,4,6,2018-03-01 – 2019-02-28,0,0,1129_C
JE-673,2018-03-29,2239,6180.73,4,6,2018-03-01 – 2019-02-28,0,0,2239_D
JE-673,2018-03-29,2198,46511.11,4,6,2018-03-01 – 2019-02-28,0,0,2198_D
JE-673,2018-03-29,2293,5484.0,4,6,2018-03-01 – 2019-02-28,0,0,2293_D
JE-673,2018-03-29,3154,-6180.73,4,6,2018-03-01 – 2019-02-28,0,0,3154_C
JE-673,2018-03-29,2127,-46511.11,4,6,2018-03-01 – 2019-02-28,0,0,2127_C
JE-674,2019-05-11,2191,27978.9,2,6,2019-05-01 – 2020-04-28,0,0,2191_D
JE-674,2019-05-11,2187,43706.3,2,6,2019-05-01 – 2020-04-28,0,0,2187_D
JE-674,2019-05-11,3193,14364.27,2,6,2019-05-01 – 2020-04-28,0,0,3193_D
JE-674,2019-05-11,3214,-43706.3,2,6,2019-05-01 – 2020-04-28,0,0,3214_C
JE-674,2019-05-11,2161,-27978.9,2,6,2019-05-01 – 2020-04-28,0,0,2161_C
JE-674,2019-05-11,2153,-14364.27,2,6,2019-05-01 – 2020-04-28,0,0,2153_C
JE-675,2019-11-21,2182,-18541.04,4,9,2019-11-01 – 2020-10-28,0,0,2182_C
JE-675,2019-11-21,2179,18541.04,4,9,2019-11-01 – 2020-10-28,0,0,2179_D
JE-676,2019-02-03,2247,17673.59,5,3,2019-02-01 – 2020-01-28,0,0,2247_D
JE-676,2019-02-03,2124,-17673.59,5,3,2019-02-01 – 2020-01-28,0,0,2124_C
JE-676,2019-02-03,2182,5144.51,5,3,2019-02-01 – 2020-01-28,0,0,2182_D
JE-676,2019-02-03,2149,-5144.51,5,3,2019-02-01 – 2020-01-28,0,0,2149_C
JE-677,2019-10-10,3222,-1697.05,1,9,2019-10-01 – 2020-09-28,0,0,3222_C
JE-677,2019-10-10,2161,49731.29,1,9,2019-10-01 – 2020-09-28,0,0,2161_D
JE-677,2019-10-10,3150,1697.05,1,9,2019-10-01 – 2020-09-28,0,0,3150_D
JE-677,2019-10-10,2284,-13214.2,1,9,2019-10-01 – 2020-09-28,0,0,2284_C
JE-677,2019-10-10,2200,-49731.29,1,9,2019-10-01 – 2020-09-28,0,0,2200_C
JE-677,2019-10-10,1138,13214.2,1,9,2019-10-01 – 2020-09-28,0,0,1138_D
JE-678,2019-04-26,2262,21331.07,6,8,2019-04-01 – 2020-03-28,0,0,2262_D
JE-678,2019-04-26,3121,33136.93,6,8,2019-04-01 – 2020-03-28,0,0,3121_D
JE-678,2019-04-26,3217,-33136.93,6,8,2019-04-01 – 2020-03-28,0,0,3217_C
JE-678,2019-04-26,1128,-21331.07,6,8,2019-04-01 – 2020-03-28,0,0,1128_C
JE-679,2019-11-11,3160,42663.76,1,3,2019-11-01 – 2020-10-28,0,0,3160_D
JE-679,2019-11-11,3140,-42663.76,1,3,2019-11-01 – 2020-10-28,0,0,3140_C
JE-680,2018-03-26,2121,-43602.8,4,1,2018-03-01 – 2019-02-28,0,0,2121_C
JE-680,2018-03-26,3209,22405.32,4,1,2018-03-01 – 2019-02-28,0,0,3209_D
JE-680,2018-03-26,3112,43602.8,4,1,2018-03-01 – 2019-02-28,0,0,3112_D
JE-680,2018-03-26,2258,-22405.32,4,1,2018-03-01 – 2019-02-28,0,0,2258_C
JE-681,2018-09-09,3204,23013.69,5,8,2018-09-01 – 2019-08-28,0,0,3204_D
